N;Mode;T_0;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;kfT_0;kfT_1;kfT_2;kfT_3;kfT_4;kfT_5;kfT_6;kfT_7;kfT_8;kfT_9;kfT_dot_0;kfT_dot_1;kfT_dot_2;kfT_dot_3;kfT_dot_4;kfT_dot_5;kfT_dot_6;kfT_dot_7;kfT_dot_8;kfT_dot_9;rwavT_0;rwavT_1;rwavT_2;rwavT_3;rwavT_4;rwavT_5;rwavT_6;rwavT_7;rwavT_8;rwavT_9;ma13T_0;ma13T_1;ma13T_2;ma13T_3;ma13T_4;ma13T_5;ma13T_6;ma13T_7;ma13T_8;ma13T_9;ma55T_0;ma55T_1;ma55T_2;ma55T_3;ma55T_4;ma55T_5;ma55T_6;ma55T_7;ma55T_8;ma55T_9;ma144T_0;ma144T_1;ma144T_2;ma144T_3;ma144T_4;ma144T_5;ma144T_6;ma144T_7;ma144T_8;ma144T_9;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;Lfc_0;Lfc_1;Lfc_2;Lfc_3;Lfc_4;Lfc_5;Lfc_6;Lfc_7;Lfc_8;Lfc_9
20;1;50.2940634029596;45.1531581016185;50.4600278691288;49.4426672773891;53.8499740720784;47.0897704280234;47.2487189268079;48.3235188157224;51.3243234035511;47.9874166796937;50.3381147049562;45.2335925583466;50.2340398253012;49.6356641743697;54.3529436007081;47.4273570741758;47.3376541816489;48.6994640972563;51.4296714193297;47.6605183918253;-0.342976562605397;-1.29881315606026;-0.498946707768934;-0.824558332240312;-0.606666428000521;-0.544473386175896;-0.392069737580646;-0.698016725137851;-0.471933058400128;-2.0715702221207;27.8567156900513;27.137751431748;25.9063274734724;26.8588441113703;27.4837680853663;29.0333607948329;29.1281312792648;22.76391639125;28.9008034494018;29.9337210552311;50.5957186415612;45.9198063067431;49.0146035438253;49.0758733631657;51.7835022556377;48.6569019421724;45.2981495154811;49.2862960351687;50.2988776607637;54.5821908190712;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;0;nan;nan;nan;nan;nan;nan;20;nan;nan;0
21;2;51.2430924934495;44.1671918440265;50.5223855740751;49.445660464784;54.3632209922656;47.2897774852409;46.883445486309;48.1962630668258;51.2098819638633;46.3812868381448;50.0036988792253;43.9174153441316;49.731517163264;48.8074913905613;53.7444173290437;46.8817346346905;46.9385010896992;47.9936326205749;50.9490917693205;45.5948838617432;-0.503538731405695;-0.998742889039163;-0.460949626528655;-0.803119356998442;-0.586474738415507;-0.497896271785582;-0.26405629049447;-0.533774072097783;-0.32835058999889;-2.19215068651002;27.3845759083358;26.7449412329042;25.4655316938391;26.437600726082;27.0379458420934;28.5515678996575;28.622271632896;22.4095389896635;28.4064683622226;29.5564446766648;50.7609196559424;46.1452419766239;49.4449025002635;49.3291361904746;52.3777926525057;48.7040409999306;45.877629935234;49.5128670812586;50.6220261461528;54.169485261246;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;0;nan;nan;nan;nan;nan;nan;21;nan;nan;0
22;0;48.6642199694769;41.2367267438849;47.7498313468423;46.476510441953;52.476844417541;46.11631705005;45.6107908964731;46.5378486840261;49.5379904738877;43.7884993486706;49.4944694706202;42.8898062250565;49.2540264513267;47.9886419654082;53.1464331100226;46.3790575699983;46.6649612053392;47.4472942999603;50.6042130655826;43.4008479858572;-0.4713349632276;-0.440074811366679;-0.196472362279545;-0.553978620622862;-0.396515258670491;-0.40419020531883;-0.067668703655118;-0.276092078797263;-0.025948122644854;-2.20834472978844;26.9568340894057;26.3617765168731;25.0506347500411;26.0432584402045;26.6190880618179;28.0935619240686;28.1386472059444;22.0692734389543;27.9330510161679;29.2221374902301;50.9153545270968;46.3094203350039;49.8422518658564;49.5521037892101;52.9371065612861;48.7495645456984;46.4145682454399;49.7146234053518;50.939602745309;53.60904411658;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;0;nan;nan;nan;nan;nan;nan;22;nan;nan;0
23;3;50.0275502450246;42.1963120768183;49.3683367353694;47.9500851030191;53.0661471043196;46.6654212631237;47.5832425573208;47.9880745207878;51.0023116719812;41.0892304964396;49.02193364519;42.4317084195681;49.0508187687763;47.4291232958373;52.7405788989953;45.9712325652154;46.5979116558614;47.1671978347664;50.5695178395115;41.1819942299375;-0.443443863346323;0.05015937814662;0.00440034932918;-0.374065049501458;-0.178483915115211;-0.30854280748796;-0.000455165721097;-0.118556979890552;0.216458927205349;-2.04990662725684;26.6680296262621;26.0748405043423;24.745994600913;25.7628329874178;26.3171714707072;27.7652198702444;27.7820606049619;21.8232548081867;27.5798203937544;29.0357486077087;51.0070257790921;46.3922116529161;50.1621228093571;49.7053010540808;53.4174864015919;48.753155834207;46.8806994880679;49.8511387779657;51.2281397939157;52.8477655037362;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;0;nan;nan;nan;nan;nan;nan;23;nan;nan;0
24;1;48.0708281078062;42.1654635656852;48.9872448589002;46.8659947039148;52.0203769860417;45.3420962740375;46.0128231798862;46.9377564466484;50.1872757946209;38.4750480516965;48.5628034392031;42.4690666701782;49.0466554640948;47.0452719192831;52.5472696985062;45.6515312885934;46.5908728355232;47.0373064556057;50.7735634075584;39.1160773974999;-0.1870199868039;0.43808350179852;0.212728544729564;-0.151618728504789;0.139349245849717;-0.096296384508581;0.130019981002328;0.119456822389751;0.495463605375739;-1.73785313039148;26.4943162930952;25.864414247601;24.5357886479268;25.5786776904873;26.1069768097917;27.5445558111401;27.5406542046953;21.659279824822;27.3280091807054;28.958595814996;51.0032727535805;46.3873158662016;50.3793473392781;49.7673650531017;53.7882285950197;48.6760610091979;47.2505229791507;49.8891961434093;51.4723742491863;51.8472762590622;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;0;nan;nan;nan;nan;nan;nan;24;nan;nan;0
25;2;47.1336651704891;42.7367028674424;48.431708720882;46.4232509200631;51.8063086400263;44.8235611783395;46.2714401299311;46.2780918967093;50.8568546806426;37.3131411798198;48.3582224730166;42.902208519951;49.2513530227357;46.8845916242724;52.6747727664106;45.5432154780327;46.71912339184;47.1438173849454;51.2630935005616;37.364186587652;0.178786242812011;0.665749373731483;0.414951175703756;0.074896333512682;0.44672553569281;0.178090614158323;0.20827901064978;0.410281513541435;0.688402822905773;-1.39716756244802;26.4695626253627;25.7863080660666;24.4660101012555;25.5377590319117;26.0364181121381;27.4781921797009;27.461683922513;21.6173514647463;27.2271633867499;29.0327520229389;50.866210126504;46.2735491601083;50.4694648653484;49.7128820550428;54.0141285716786;48.4827807103285;47.4815873268616;49.7880359895646;51.6420171864367;50.5856461704839;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;0;nan;nan;nan;nan;nan;nan;25;nan;nan;0
26;2;47.4865069310271;42.7874949952321;48.853497979707;45.5465504953529;52.5682186434403;43.9644207791978;46.1354869677299;47.1368383763231;51.0453506328327;35.2048690530912;48.5323362373658;43.5713998039094;49.6687103070275;46.956002575871;53.1210764101574;45.7145922111125;46.9329380164012;47.5506506608641;51.9543764620397;35.952324301356;0.383563213975158;0.702884711335291;0.456602764929865;0.217627338452336;0.570083845604679;0.399131636025397;0.15433442612404;0.572008884551281;0.717455767156322;-1.03317286507679;26.5845657671646;25.849789386501;24.5339351684281;25.6393128537952;26.1091884117801;27.5624214582327;27.5458089614724;21.6960206055606;27.2811846804821;29.2537499380102;50.618595372447;46.0534018716608;50.4512722533917;49.5503552035445;54.1062735720262;48.1827781021198;47.5736961139159;49.561521424641;51.7379972095855;49.0866278485869;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;0;nan;nan;nan;nan;nan;nan;26;nan;nan;0
27;3;49.6064920782627;44.8933243933457;50.5384863085282;47.3784330881307;53.9159173254437;46.3364980322461;47.8352990840814;47.9026063740368;53.1205034882913;33.5968246789107;48.9322585442068;44.2952260667779;50.1441240829164;47.1909936693373;53.7047780142174;46.1274716378924;47.107507710468;48.1296536800766;52.6935480909397;34.9128048718306;0.20339299735745;0.396542532966667;0.189641855507502;0.007540888578648;0.403034149312401;0.285776994681529;-0.17839358246613;0.524322874041323;0.401155297259733;-0.792019849476935;26.7756801020521;25.9964379270377;24.6830160577585;25.8185767883728;26.2666783730335;27.7270970193871;27.728339905643;21.8414554532;27.4262098976639;29.5424508396279;50.3180436355297;45.7469872400326;50.36449079755;49.3056628861588;54.1035471865696;47.8190981395453;47.5519356472003;49.2607090487267;51.7788568619649;47.4065426892534;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;27;nan;nan;1
28;3;50.2854420932685;46.2225472399506;52.5200757043972;49.1129093404927;55.5625655058869;48.7393490382676;48.8732317882041;50.1644912907975;55.0871999298881;36.3388517025035;49.1576043643177;44.7185094748514;50.3599083911827;47.227032041581;54.1298895825379;46.4367446704608;46.9511710977271;48.6722578809714;53.1247189986984;34.1352947596329;-0.201336145691166;-0.129741349471126;-0.305411818137706;-0.50881625992102;-0.006993039422122;-0.117748907467753;-0.647634452338805;0.22266006206369;-0.166364490958292;-0.926219234837408;26.8745377368874;26.061069861251;24.7531428491915;25.9104068115142;26.3388801013616;27.7976249306632;27.8303459660683;21.9083442995995;27.4869367942969;29.7000549617277;50.0244009337461;45.3914477472907;50.2501508522115;49.0128200728533;54.0462286227786;47.4483382737703;47.4549550935009;48.9431800997702;51.7936242883553;45.6317377627869;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;28;nan;nan;2
29;1;49.9849560313504;46.1481696214958;51.2009205299928;48.4232315067492;55.3434600839265;47.2602877269754;47.4282496660785;49.6427082893983;54.1336720389336;34.3812922205941;48.9714451413614;44.6052803537844;50.0630814463011;46.7351657090541;54.1360936716422;46.3287224751664;46.3078073342293;48.9032108050635;52.9726481630467;33.2104304429993;-0.583502034350341;-0.584624203841889;-0.62321280449567;-0.968324451516701;-0.368621165872841;-0.437401850985721;-0.897619371470742;-0.016195108706252;-0.589694425215284;-0.994192605010725;26.7228699862867;25.8917483496433;24.5967101993707;25.7683152029064;26.1692230774462;27.6138770218791;27.6799431888322;21.7710738980394;27.3009719175925;29.5704393069543;49.7685852505092;45.0189942255661;50.1300504710009;48.6937439579439;53.9620853284291;47.1119026370201;47.311636810729;48.6621400997367;51.8005641547126;43.8576814646998;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;29;nan;nan;3
30;0;48.799486766773;43.7058523591777;48.3401492895784;45.5751811023803;53.3467061336977;45.3917700330146;44.49276219692;48.5335029856958;51.8058173207396;31.9298440652931;48.3881258521887;44.0151400729636;49.4277543025775;45.760917703926;53.7636749372099;45.8885187051933;45.3928542717147;48.883339188266;52.376375843109;32.2011389155597;-0.725591998783436;-0.675930847178011;-0.564597995269828;-1.05853129458448;-0.44594247214924;-0.534729663876673;-0.731507271392664;-0.048270111335516;-0.648745849142402;-0.78251541387922;26.3747973802975;25.5404552524452;24.2577604245947;25.4442588390145;25.8112716752034;27.2287780835951;27.3222634126761;21.4693814354824;26.9202613050623;29.2135899902399;49.547002642803;44.6468338931481;49.9996574470271;48.3361724722413;53.8565963824495;46.8158205444218;47.1235324800681;48.4379537685324;51.7971449122538;42.1277690659268;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;30;nan;nan;4
31;1;46.8251460126357;42.1058521462685;48.0978150102388;43.8559823426355;52.7494147601335;44.7519818212411;43.1792033859926;48.3916318307911;51.1493651416394;30.2784035507259;47.6474718923763;43.3236454479161;48.849696970862;44.6847390514425;53.3085583326109;45.3482678097556;44.6390176943674;48.8280727826374;51.7139753807902;31.3963922328548;-0.544177021933372;-0.476094077097691;-0.343471700546946;-0.827694342063051;-0.333513479534297;-0.496095368615066;-0.326195767809284;0.046603110497056;-0.468879123073602;-0.352924195592262;26.01889105491;25.1830807635863;23.9054574951819;25.1124070946751;25.4463605462163;26.8388411743026;26.9427682386044;21.154004177226;26.5351595399058;28.831431728222;49.3251548086639;44.2743415251719;49.845186201447;47.9171515408159;53.7205640963769;46.5446328893556;46.8848243074157;48.2669466431365;51.7700973224672;40.4677247781656;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;31;nan;nan;5
32;3;47.6816579105021;44.3345476044924;49.5823201481429;44.7588494986427;54.1244439118581;46.5694011421259;45.5712685606776;50.5955852865948;51.6573517268437;32.5181828059164;47.0870196324593;42.8358296857768;48.4952319443147;43.837100894307;52.9655287903763;44.8478757978081;44.2986241558062;48.8683614465079;51.2289032330521;31.0265816403313;-0.227325380998725;-0.222324304531732;-0.093937707619874;-0.434631248530856;-0.142480497785128;-0.41579277546609;0.050553524846166;0.179148747917543;-0.160230600318063;0.077403705672525;25.7821305321957;24.9463593244431;23.6683786238904;24.8963053685454;25.2066308989309;26.5880936161762;26.6788248041665;20.9372691103356;26.2840625771904;28.565059639519;49.0776775686423;43.9235440439143;49.6748691677868;47.4403741122587;53.5625935862815;46.2878219114645;46.6126492422197;48.1521378922604;51.7207564752575;38.90616258087;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;32;nan;nan;6
33;0;46.3945386592427;41.7959692101247;47.9487119092112;42.461886060791;51.614126398822;43.9358164332487;43.396936948074;48.2551393884676;50.6065526334108;30.8062667516905;46.8291457241157;42.5801988577403;48.3753896719556;43.3643350578524;52.7953832212663;44.4077790689542;44.3202603809459;49.0163250444876;51.0412105215714;31.0682652620752;0.365543035687569;0.389323946482042;0.394974489640194;0.304876353681631;0.368466978231483;-0.009802069701649;0.647980845827867;0.717445293082144;0.368849655649655;0.809035344474059;25.6864108630037;24.8566853476771;23.5720788375474;24.8144788792752;25.1152838377752;26.5044344918464;26.5628879091283;20.8425696924086;26.1864270819564;28.4448835871149;48.8073464828067;43.6314483571701;49.5059167800523;46.9371335396347;53.4104627032645;46.0420247629304;46.3445342031251;48.1018660874997;51.6656690133492;37.4733442783907;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;33;nan;nan;7
34;2;46.0767135571679;41.3132563995002;47.6639854198554;41.7227899158615;52.2735629646225;42.9897214615001;44.0453618972377;48.046558863359;50.3762007316326;29.8145775614293;47.1593767791462;42.9324276554875;48.7404123529009;43.6290240710698;53.1392370049441;44.3670414865482;44.9422683865962;49.6971652315065;51.3794212043782;31.8335853902548;1.13173727786888;1.19333067488595;1.03464011418602;1.20965936641066;0.948838697007336;0.63496766663845;1.28375448084477;1.48683305501312;1.02655174182897;1.77971315919634;25.914121142657;25.080215705294;23.7837515666721;25.0349247729171;25.3493407824482;26.7699700271244;26.7840407863373;21.010542235496;26.4314820046286;28.6583704943483;48.5374257919729;43.4273411494312;49.3629436913335;46.4547236075949;53.2906503663844;45.8097495317595;46.1124269876864;48.1262400065175;51.6357874058294;36.1970171145638;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;34;nan;nan;8
35;2;46.2067201826138;41.7492676397687;47.3706393932146;42.6035369072648;52.1991545939987;42.0081590657918;44.1138833505737;48.5247823953131;49.9352283366726;30.1617122825702;48.2640931054288;44.1013977979454;49.7522806742576;44.8156444244684;54.0715345692457;44.9768270302549;46.2091777918165;51.1601053567625;52.3832901650359;33.5852811920744;1.83217619367524;1.87710589687358;1.62476392639676;1.91789871173089;1.43067442021992;1.29679291362956;1.79597067559859;2.14511677160464;1.61249392462614;2.59556497169936;26.5651512141424;25.7109052144057;24.3970158919724;25.6527552812209;26.0152834882361;27.4821681470281;27.4543614738059;21.5171719963021;27.124926490364;29.3034987978122;48.3186317842745;43.3515728656893;49.2867048597671;46.056379967634;53.2440980337613;45.616311597287;45.9588706259092;48.2572809765891;51.6688896700646;35.1384556936801;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;35;nan;nan;9
36;4;50.0674591057435;46.2199915325013;51.2120683164363;47.1942989367486;55.7853326785619;46.5606676768462;48.2155812637113;53.6846866486178;54.3659756011659;37.1354818632048;50.1009211958893;45.9883786402554;51.3856177283516;46.7454467461197;55.5133473318613;46.2791397681695;48.0182802813834;53.3206680256378;54.0085287906764;36.2006880159987;2.01477950834309;1.99016531783743;1.72315681866204;2.01600713480235;1.43770434672363;1.49986202181695;1.79752463274521;2.14948516704477;1.63723920149594;2.6002193776354;27.5954948616816;26.7096887621034;25.3707368610179;26.6351047869851;27.072506037533;28.5892951215147;28.5318897470072;22.3299827402383;28.2212914391815;30.3406656807783;48.2239874484905;43.44477221745;49.3250321076848;45.8123032337156;53.3152596844708;45.5084477096145;45.9238103633305;48.5428818271124;51.8057417546379;34.3834120941583;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;36;nan;nan;10
37;3;52.0564833349539;48.2018583514518;53.458379119245;48.7822455149782;56.7236163127245;47.7158245218027;50.0158881814103;55.443256642583;55.0739471982598;39.1058919999659;52.1410825389352;48.0074437887062;53.1386943305247;48.791111455192;56.9766725380144;47.7978292764205;49.8458724496044;55.505981983623;55.6761787429048;38.8395982759484;1.69001154034845;1.59574605591841;1.31452126950825;1.60693256835145;1.03994624805789;1.30728801009791;1.34022118915277;1.59813858170521;1.19325099945079;2.00193747326188;28.6719108304265;27.7576067930215;26.3916436523721;27.6687619547056;28.1850754211002;29.7413893724428;29.6673725940436;23.1882591567724;29.3749990439751;31.4378587435958;48.306986490852;43.718362234426;49.5046320276521;45.7597127298911;53.528549563922;45.5321328790725;46.0330694883707;49.0162256879487;52.0702810585737;34.0002346930861;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;1;1;1;1;1;1;nan;nan;nan;nan;nan;nan;37;nan;nan;11
38;4;56.1879186909683;52.1920519663624;56.8920851245302;53.6344395163815;60.6897160289386;51.4426291660423;53.9282782491794;60.3066623836549;60.1875896059924;44.7371178285433;53.8782286928274;49.6498471685777;54.4996146553637;50.4479118482625;58.061386775547;49.1394912056334;51.2320380211133;57.1631179522431;56.9274668738122;40.9005321625754;0.839186160045693;0.730347777004055;0.460548815195657;0.685675120208281;0.183556230154393;0.704072309837923;0.454593566287113;0.474886340585575;0.155235543947917;0.846091052568874;29.5183551296605;28.5868822768316;27.2028144490337;28.4887532259466;29.071110560777;30.6451140263;30.5708521265155;23.8723756510249;30.293798455484;32.3088229258841;48.5822387292929;44.1443912435435;49.8194042481468;45.8940080788072;53.8692728592688;45.6972327242899;46.2834540740693;49.6676622670269;52.4474053151388;33.9789670683514;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;0;1;1;0;0;1;nan;nan;nan;nan;0;nan;38;0;0;12
39;1;56.1332888061575;51.9441195323357;56.2156463729648;52.0547648164847;58.9890565960749;51.0961509180557;52.4996583113911;58.8238157455993;58.1507567465192;42.9422707993795;54.7528360420817;50.4132617012051;54.9948784302134;51.1636399460414;58.2737301612586;49.8685494080115;51.7166224612596;57.6775682945229;57.1215099190003;41.7797244839528;-0.018817297792111;-0.107449113844313;-0.388964083625745;-0.131825709847489;-0.591995126820054;0.066035442193673;-0.354297008055565;-0.556302571661105;-0.809328495529452;-0.117179043208651;29.8335753148726;28.9029162638066;27.5189450693553;28.8067748513021;29.4261950245638;30.9813632738644;30.9230252017035;24.141294158372;30.670633160392;32.637520377695;49.0068545923553;44.6634403703609;50.2231166814258;46.1681096344987;54.2836277830485;45.9738693187208;46.6306013532441;50.4383776952806;52.8831263438503;34.2509936510378;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;0;1;1;0;0;1;nan;nan;nan;nan;0;nan;39;0;0;13
40;1;54.6614252208323;50.0014959463402;55.3314178848985;51.1282757021305;57.6194246967285;50.530280332328;51.4608212980091;57.0058330809841;56.2217070494646;41.4976487564989;54.750826782051;50.319054488224;54.6259568307847;51.0475203306435;57.6989503193723;49.9482721320819;51.3805706229258;57.1427573655724;56.3352517562519;41.6748663502579;-0.594492263776005;-0.635639345344972;-1.02088888604744;-0.696668787835426;-1.1606195121596;-0.420128217096631;-0.95841560305859;-1.27900119496394;-1.51763834412608;-0.688009605009531;29.6566984360804;28.7415508720637;27.3767055674741;28.6520771115155;29.2846324570378;30.7946845030173;30.761043490903;24.0212683020739;30.5416095237947;32.4513442046689;49.4853545773334;45.1897374393837;50.6328219216709;46.4917740475888;54.6799857639025;46.293404487713;46.9985770797717;51.2173713594082;53.2805981482319;34.6992552035452;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;0;1;1;0;0;1;nan;nan;nan;nan;0;nan;40;0;0;14
41;0;53.0566478681218;48.3523572992047;52.5865866810581;48.9527578950536;56.3746813117315;48.2902232311528;49.6168160184459;55.3939481923046;54.8051701349087;39.1854729477994;54.1634698223754;49.6888553561366;53.6078849384093;50.3558533116937;56.548702268036;49.5302846803926;50.4316609185644;55.875132596374;54.8319220274869;40.986510348973;-0.919952623490168;-0.928192120380245;-1.31087327142505;-0.999770649563917;-1.54407977904461;-0.666694086266361;-1.34820946176778;-1.7314041198533;-2.00110191734256;-0.909634434320185;29.135623193614;28.2443499072698;26.9183438200084;28.1676002919268;28.7981004069311;30.2469602956974;30.2444840567139;23.6302470932456;30.0631205848566;31.897530416854;49.9329367494753;45.653108856418;50.9775782868916;46.7884299446123;54.9872297873759;46.5873122180353;47.3272742268838;51.9106870275232;53.5607291994098;35.2194137788089;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;0;1;1;0;0;1;nan;nan;nan;nan;0;nan;41;0;0;15
42;3;54.5469903257578;50.1253977849641;53.0871062122759;50.4023582229358;55.2303767532466;49.8962645768208;50.1738010849561;54.1730451246454;52.863242273501;40.9312194557976;53.2562957028442;48.7736595173033;52.2989240742042;49.3684055159039;55.0099772812372;48.8702181620194;49.094506683712;54.1507289736014;52.8361235566817;40.0852848436348;-1.24271447785659;-1.24560444241703;-1.45711319174566;-1.31290514121696;-1.77735399401513;-0.879134488635682;-1.67724296625242;-2.01395719138165;-2.26423740341669;-1.1338163624386;28.4221209621962;27.5604660047774;26.2815229595836;27.4992305077486;28.123425048946;29.4975126033702;29.5351639251087;23.088855542918;29.3988525334777;31.1313521677723;50.318003323172;46.0354431549784;51.2274226366782;47.0291085038518;55.173292301645;46.8252768341839;47.5950042131021;52.4647543133234;53.6920525093166;35.7464303626043;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;0;1;1;0;0;1;nan;nan;nan;nan;0;nan;42;0;0;16
43;0;52.0389359204241;47.9034490871183;50.5529072129771;48.9480396447518;52.7310054045168;48.5685665492572;47.7965627548253;51.8724302938421;50.0392323939379;39.3927866432282;52.0074196486067;47.5244326688083;50.8277884713852;48.0548416004599;53.2292243541664;47.9852538842488;47.4126396215263;52.1365288122891;50.567679440319;38.948981310386;-1.26356405253864;-1.31194891337371;-1.30314771973905;-1.42596260334794;-1.81403004318132;-0.883035541569241;-1.73712317128047;-2.11804807641241;-2.30131652903358;-1.18156794265753;27.5542453737958;26.7267324216579;25.4924283351534;26.6816304483963;27.289766440097;28.5824975956594;28.6678317339728;22.420063715686;28.5711264392901;30.1954418454818;50.6476072125169;46.3560877060183;51.3994105311323;47.231665412071;55.2405141177677;47.0207765024033;47.8093657015238;52.8684095570571;53.6815506165193;36.2752653164993;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;0;1;1;0;0;1;nan;nan;nan;nan;0;nan;43;0;0;17
44;0;50.2666186814619;46.0287189263682;48.7680660663436;46.0561298816703;51.0983289887299;46.3766420469277;45.1561691860418;49.7592093453959;47.7809204836771;37.8277715817916;50.7254686387802;46.194464821192;49.5021309768236;46.6094343051553;51.4105934709613;47.0826920585208;45.6560428007786;50.0146643735219;48.2598675013856;37.7528340583738;-0.986705307391668;-1.06283482040561;-0.906717624574219;-1.17388084225463;-1.75769402322518;-0.58929011137383;-1.46336511135619;-2.09959703060888;-2.21996311974455;-0.97207053027207;26.6593151537023;25.871555778914;24.6704279129349;25.8457990994474;26.4295072965664;27.6400383060393;27.7767299132097;21.7333003793661;27.7192401403274;29.2361709353289;50.926014427626;46.6260332903141;51.5071054671944;47.4081210964197;55.1994025344567;47.1820638238691;47.9647338053555;53.1186549127512;53.542420123997;36.7943301161013;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;0;1;1;0;0;1;nan;nan;nan;nan;0;nan;44;0;0;18
45;1;49.5641726001848;44.2238668161224;48.5949149791151;44.588809731578;49.2411090841185;46.1155804815522;43.7322021963501;47.4100792690313;45.8327895615388;36.3909369362335;49.7148811457773;45.1033003436353;48.5721547452106;45.408931275934;49.6485340586641;46.4705296424806;44.1663670921016;47.909703206665;46.0347344315734;36.7554217955421;-0.515348857260775;-0.533712605727974;-0.404531652891382;-0.670139171527209;-1.66837787920186;-0.116349758592228;-0.952531660482829;-2.01037723864283;-2.11324373017141;-0.493876648114627;25.8760242471766;25.1312341320251;23.9493472652469;25.1245717819606;25.6925243383281;26.8143889289906;27.0039737610018;21.146084251169;27.0024261391892;28.4057739765406;51.1627834081186;46.8468655497968;51.5572926984223;47.5561745774746;55.0534052374067;47.3154810737742;48.0429665058487;53.2099311889731;53.2767195178889;37.2832871796028;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1;1;1;1;0;1;1;0;0;1;nan;nan;nan;nan;0;nan;45;0;0;19
